taskId,requiredCycles,dataSize,serverId,edgeUtilization,wanBW,predictedDelay,actualDelay
9298,11537.0,739.0,3,83.53571428571429,3.8083291015624994,0.0,10.031438143896644
9299,2813.0,43.0,0,83.64285714285714,6.8306591796875,0.0,2.6297374008021066
9300,228.0,1073.0,6,83.69642857142857,4.3825966796875,0.0,0.14843869580799662
9301,568.0,1324.0,5,83.69642857142857,3.2340625,0.0,0.42427813794225955
9302,55013.0,1652.0,5,83.78571428571429,3.8083291015624994,0.0,46.96119345196223
9303,24477.0,2593.0,6,83.73214285714286,4.3825966796875,0.0,23.15525990399305
9304,9889.0,3473.0,2,83.73214285714286,4.911271484375,0.0,6.726584347038035
9305,2130.0,2325.0,0,83.89285714285714,6.8761259765625,0.0,1.9734253697037616
9306,1300.0,1786.0,0,83.89285714285714,5.96862109375,0.0,1.075093133148549
9307,13980.0,1747.0,1,83.91071428571429,4.911271484375,0.0,8.571618672145675
9308,28399.0,1792.0,1,83.91071428571429,3.8083291015624994,0.0,18.87512753656437
9309,15122.0,684.0,5,83.80357142857143,3.8083291015624994,0.0,11.315413899872425
9310,4279.0,482.0,1,83.80357142857143,5.4399462890625,0.0,2.4748933992891793
9311,77.0,1118.0,5,83.85714285714286,3.2340625,0.0,0.06142263962340877
9312,7800.0,5034.0,6,83.75,5.4399462890625,0.0,7.328445995818527
9313,6990.0,166.0,5,83.83928571428571,3.8083291015624994,0.0,4.764773955396706
9314,35459.0,1457.0,11,83.875,4.911271484375,0.0,32.40181082051865
9315,38854.0,866.0,3,83.98214285714286,4.911271484375,0.0,34.296832170575904
9316,22228.0,1227.0,0,84.03571428571429,6.497296875,0.0,18.46736731136135
9317,11621.0,4257.0,5,84.03571428571429,3.8083291015624994,0.0,9.513735134586575
9318,1895.0,408.0,0,84.03571428571429,6.8761259765625,0.0,1.6116574450909127
9319,428.0,1937.0,3,84.08928571428571,2.6597958984375,0.0,0.256491927497116
9320,4723.0,626.0,3,84.07142857142857,4.911271484375,0.0,3.370528236496085
9321,6922.0,128.0,5,84.07142857142857,3.2340625,0.0,5.486153331473666
9322,2958.0,6395.0,0,84.07142857142857,6.497296875,0.0,2.0015505240528455
9323,1929.0,3744.0,2,84.07142857142857,5.4399462890625,0.0,1.317239882123225
9324,2499.0,676.0,3,84.07142857142857,2.6597958984375,0.0,1.6285828454999987
9325,4199.0,1208.0,0,84.07142857142857,6.8761259765625,0.0,2.75378933577403
9326,24774.0,775.0,0,84.07142857142857,6.8761259765625,0.0,17.012991228298475
9327,1040.0,140.0,6,83.92857142857143,5.96862109375,0.0,0.5665642652510883
9328,2009.0,786.0,3,83.98214285714286,4.911271484375,0.0,1.2918530573050973
9329,386.0,775.0,2,83.76785714285714,5.4399462890625,0.0,0.26455547892243914
9330,862.0,2184.0,3,83.76785714285714,6.8761259765625,0.0,0.4587617021713726
9331,3580.0,210.0,2,83.82142857142857,6.8306591796875,0.0,2.3585129651631362
9332,1907.0,1149.0,3,83.82142857142857,4.911271484375,0.0,1.1411667436416124
9333,15224.0,32.0,3,83.875,6.8761259765625,0.0,17.28194979608797
9334,1625.0,1032.0,2,83.875,6.497296875,0.0,1.140958927395701
9335,18988.0,426.0,0,83.80357142857143,6.8306591796875,0.0,12.87696399114234
9336,6213.0,5145.0,3,83.75,6.8761259765625,0.0,6.539202177272308
9337,22350.0,308.0,2,84.08928571428571,5.4399462890625,0.0,14.977717820017105
9338,228.0,223.0,14,84.125,5.4399462890625,0.0,0.025284097458147414
9339,6694.0,1401.0,2,84.10714285714286,3.8083291015624994,0.0,4.667117721193698
9340,5419.0,789.0,5,84.07142857142857,3.2340625,0.0,5.17231643352261
9341,51107.0,1801.0,14,84.07142857142857,4.911271484375,0.0,3.401199137030673
9342,4736.0,2226.0,5,84.01785714285714,3.2340625,0.0,4.619302387002001
9343,34681.0,167.0,1,83.94642857142857,2.085529296875,0.0,23.849335104684968
9344,34313.0,572.0,14,83.94642857142857,4.3825966796875,0.0,2.4352819817918245
9345,34557.0,915.0,14,84.08928571428571,5.96862109375,0.0,2.4410895672061628
9346,3797.0,383.0,14,84.03571428571429,6.8761259765625,0.0,0.2795089444131804
9347,7027.0,4549.0,14,84.03571428571429,6.8306591796875,0.0,0.5245572826002842
9348,5723.0,302.0,14,84.03571428571429,6.497296875,0.0,0.4265458908451052
9349,1129.0,315.0,14,84.03571428571429,4.3825966796875,0.0,0.07338500000000181
9350,318.0,2289.0,14,84.03571428571429,4.3825966796875,0.0,0.019881985068060715
9351,1967.0,1903.0,2,84.01785714285714,3.8083291015624994,0.0,1.354168478632424
9352,194.0,406.0,14,84.01785714285714,3.8083291015624994,0.0,0.012124999999997499
9353,7374.0,4013.0,3,84.16071428571429,6.8761259765625,0.0,6.962654355581428
9354,4284.0,2023.0,3,84.14285714285714,3.8083291015624994,0.0,4.007487311672527
9355,14967.0,612.0,0,84.07142857142857,6.8306591796875,0.0,11.3532914140172
9356,4097.0,915.0,11,84.03571428571429,4.3825966796875,0.0,4.718664536460835
9357,1381.0,223.0,11,84.08928571428571,3.8083291015624994,0.0,0.48069479886059696
9358,2626.0,299.0,3,84.08928571428571,4.3825966796875,0.0,1.9659917619905727
9359,5613.0,177.0,3,84.14285714285714,4.3825966796875,0.0,4.665906955272753
9360,28453.0,1285.0,14,84.14285714285714,6.8761259765625,0.0,1.6558317011236738
9361,8006.0,853.0,14,84.14285714285714,6.8306591796875,0.0,0.4043439563107327
9362,1031.0,1551.0,3,84.14285714285714,2.085529296875,0.0,0.7550005359270457
9363,37984.0,3586.0,3,84.19642857142857,6.8761259765625,0.0,35.345250603267004
9364,19584.0,1004.0,3,84.19642857142857,3.8083291015624994,0.0,18.905099923856255
9365,2292.0,334.0,14,84.25,4.3825966796875,0.0,0.12505520836803186
9367,12800.0,686.0,14,84.10714285714286,6.497296875,0.0,0.6442199828487674
9368,394.0,2059.0,11,84.10714285714286,5.4399462890625,0.0,0.15760000000000218
9369,16301.0,542.0,3,84.10714285714286,3.8083291015624994,0.0,14.972868620250487
9370,9155.0,3683.0,0,84.10714285714286,6.497296875,0.0,6.790751695547321
9371,9555.0,545.0,3,84.14285714285714,6.8761259765625,0.0,9.167328996938295
9372,13496.0,1344.0,14,84.14285714285714,3.2340625,0.0,0.6893396171552908
9373,22395.0,1346.0,0,84.16071428571429,5.96862109375,0.0,16.580711458363723
9374,7603.0,1707.0,14,84.16071428571429,3.8083291015624994,0.0,0.37648058325826383
9375,22545.0,1550.0,14,84.10714285714286,3.8083291015624994,0.0,1.3064074353556023
9376,41530.0,63.0,14,84.05357142857143,3.2340625,0.0,2.5093071101917346
9377,31739.0,1562.0,3,84.125,3.2340625,0.0,33.182382415265806
9378,10381.0,2393.0,3,84.17857142857143,2.085529296875,0.0,10.23571077469451
9379,1650.0,877.0,3,84.125,4.911271484375,0.0,1.714635598630501
9380,14499.0,615.0,3,84.07142857142857,3.2340625,0.0,15.667036318574254
9381,2951.0,276.0,3,84.07142857142857,4.3825966796875,0.0,2.8613664720805545
9382,143.0,2750.0,2,84.07142857142857,5.4399462890625,0.0,0.11440000000000339
9383,7131.0,1559.0,11,84.125,5.4399462890625,0.0,5.384767659778056
9384,9917.0,452.0,3,84.125,4.3825966796875,0.0,9.638676911826643
9385,1242.0,1593.0,14,84.125,6.497296875,0.0,0.05278500000000008
9386,2337.0,5944.0,3,84.125,5.4399462890625,0.0,2.209480222723883
9387,3996.0,630.0,3,84.125,3.8083291015624994,0.0,3.837727730504696
9388,15882.0,729.0,11,84.125,5.4399462890625,0.0,13.974627527549558
9389,11760.0,249.0,3,84.125,3.8083291015624994,0.0,12.005439847670544
9390,18471.0,2054.0,4,84.01785714285714,3.2340625,0.0,15.264735139200049
9391,1803.0,2202.0,3,84.01785714285714,4.911271484375,0.0,1.828115538146399
9392,27345.0,324.0,3,83.96428571428571,6.8761259765625,0.0,29.612966945399762
9393,17299.0,2233.0,2,83.875,4.3825966796875,0.0,11.51209525256941
9394,2524.0,3405.0,2,83.76785714285714,6.8761259765625,0.0,1.6684235512637784
9395,24453.0,3149.0,2,83.82142857142857,6.8306591796875,0.0,18.27796570735029
9396,2883.0,868.0,2,83.89285714285714,5.4399462890625,0.0,2.449970067643868
9397,759.0,839.0,11,83.96428571428571,5.4399462890625,0.0,0.3995108305103159
9398,17704.0,2698.0,14,84.23214285714286,6.8761259765625,0.0,1.0440052914503326
9399,17389.0,1061.0,2,84.23214285714286,5.4399462890625,0.0,13.250808841237863
9400,8017.0,341.0,3,84.28571428571429,3.2340625,0.0,6.983764595106038
9401,4082.0,2244.0,14,84.28571428571429,5.4399462890625,0.0,0.31840463566058474
9402,20827.0,565.0,14,84.30357142857143,6.8761259765625,0.0,1.5714030364688938
9403,5453.0,1142.0,14,84.30357142857143,4.911271484375,0.0,0.43623999999999796
9404,8253.0,681.0,3,84.35714285714286,2.6597958984375,0.0,7.160765803226376
9405,8128.0,2422.0,2,84.46428571428571,6.8761259765625,0.0,6.56919608864429
9406,14210.0,1121.0,9,84.46428571428571,4.3825966796875,0.0,13.889127306930611
9407,9183.0,185.0,4,84.46428571428571,3.2340625,0.0,7.849192781882067
9408,7631.0,943.0,11,84.51785714285714,4.911271484375,0.0,5.829250914564767
9409,3899.0,978.0,11,84.51785714285714,3.8083291015624994,0.0,2.1470740070402172
9410,756.0,1572.0,2,84.57142857142857,6.8761259765625,0.0,0.7360715619887586
9411,601.0,343.0,9,84.57142857142857,4.3825966796875,0.0,0.532332011211146
9412,25359.0,844.0,11,84.46428571428571,5.4399462890625,0.0,22.619803880870258
9413,26279.0,1647.0,14,84.46428571428571,4.3825966796875,0.0,1.0954230587335374
9414,6078.0,2155.0,4,84.46428571428571,3.8083291015624994,0.0,5.17970388496861
9415,9785.0,1140.0,9,84.42857142857143,3.8083291015624994,0.0,9.509812016691633
9416,2615.0,2932.0,9,84.42857142857143,4.3825966796875,0.0,2.046149602846434
9417,781.0,1836.0,4,84.48214285714286,3.2340625,0.0,0.6718080089111709
9418,14646.0,157.0,14,84.42857142857143,3.8083291015624994,0.0,1.135872122339947
9419,1679.0,259.0,9,84.42857142857143,4.3825966796875,0.0,1.3544059470547651
9420,3469.0,597.0,9,84.48214285714286,4.911271484375,0.0,2.7294126504135434
9421,29275.0,2839.0,14,84.48214285714286,3.8083291015624994,0.0,2.093431789326992
9422,349.0,2132.0,4,84.53571428571429,4.3825966796875,0.0,0.33606720935878087
9423,2250.0,1657.0,14,84.57142857142857,2.6597958984375,0.0,0.1795734372931861
9424,12.0,1016.0,9,84.625,4.3825966796875,0.0,0.010147672466921165
9425,64322.0,1327.0,14,84.57142857142857,6.8761259765625,0.0,3.3373032463454635
9426,11320.0,474.0,9,84.57142857142857,3.8083291015624994,0.0,8.346383266246086
9427,2786.0,2690.0,9,84.58928571428571,4.911271484375,0.0,2.4297268948519175
9428,4517.0,1528.0,12,84.58928571428571,6.8306591796875,0.0,4.275635879278454
9429,16568.0,367.0,2,84.58928571428571,6.8306591796875,0.0,12.645287926753042
9430,543.0,411.0,9,84.69642857142857,3.8083291015624994,0.0,0.4718649226519034
9431,8234.0,2819.0,9,84.69642857142857,3.8083291015624994,0.0,6.008239770610736
9432,35273.0,178.0,14,84.73214285714286,5.4399462890625,0.0,2.466579969187947
9433,24580.0,1143.0,14,84.83928571428571,4.3825966796875,0.0,1.8055529419223078
9434,18118.0,2020.0,14,84.91071428571429,5.4399462890625,0.0,1.3775134105040934
9435,14765.0,505.0,9,85.01785714285714,5.4399462890625,0.0,10.882854283429168
9436,6637.0,2738.0,12,85.01785714285714,6.8306591796875,0.0,5.8716807081304125
9437,19893.0,2870.0,4,85.10714285714286,3.8083291015624994,0.0,16.231484648220416
9438,9099.0,714.0,14,85.05357142857143,3.8083291015624994,0.0,0.7064567425487311
9439,932.0,1938.0,4,85.0,3.2340625,0.0,0.7950646102275485
9440,2117.0,2287.0,2,85.0,5.4399462890625,0.0,1.7977809981481414
9441,4308.0,126.0,14,85.01785714285714,3.8083291015624994,0.0,0.2681652882411356
9442,17746.0,4013.0,14,85.01785714285714,3.2340625,0.0,1.0511012581032304
9443,3849.0,65.0,2,84.96428571428571,5.4399462890625,0.0,3.3645383756375793
9444,3330.0,66.0,4,84.96428571428571,3.2340625,0.0,2.6127198063203494
9445,4487.0,1047.0,14,84.96428571428571,5.4399462890625,0.0,0.2848528855775996
9446,4177.0,394.0,14,84.96428571428571,3.8083291015624994,0.0,0.2667266401356301
9447,3805.0,824.0,2,84.96428571428571,6.497296875,0.0,3.352486530199222
9448,434.0,222.0,2,84.96428571428571,6.8306591796875,0.0,0.40062766030688834
9449,4470.0,1060.0,11,84.96428571428571,3.8083291015624994,0.0,2.5760800054809962
9450,11584.0,2529.0,11,84.96428571428571,4.911271484375,0.0,10.208194238227861
9451,1961.0,5610.0,11,84.96428571428571,3.8083291015624994,0.0,1.1682576961737396
9452,5498.0,1468.0,9,84.80357142857143,3.2340625,0.0,4.356882469340462
9453,45097.0,4890.0,14,84.91071428571429,3.8083291015624994,0.0,0.4553092062295505
9454,5558.0,5244.0,12,84.96428571428571,6.8306591796875,0.0,5.033338818261633
9455,24116.0,473.0,14,85.01785714285714,3.8083291015624994,0.0,1.7630938911119571
9456,18616.0,274.0,9,85.01785714285714,4.3825966796875,0.0,13.65012006430797
9457,69.0,372.0,9,84.96428571428571,3.8083291015624994,0.0,0.04819331478378075
9458,10383.0,705.0,2,85.01785714285714,6.8306591796875,0.0,6.6732999999999905
9459,15864.0,3712.0,9,85.10714285714286,3.2340625,0.0,11.478856992497008
9460,17152.0,1026.0,4,85.10714285714286,3.8083291015624994,0.0,13.874657955712571
9461,7997.0,579.0,14,85.17857142857143,5.4399462890625,0.0,0.6198189829186163
9462,26096.0,130.0,4,85.17857142857143,3.8083291015624994,0.0,21.516944979995294
9463,3091.0,1088.0,9,85.17857142857143,3.8083291015624994,0.0,2.7197072507806865
9464,13604.0,2466.0,9,85.17857142857143,4.3825966796875,0.0,10.74935002872202
9465,10619.0,1285.0,4,85.17857142857143,3.8083291015624994,0.0,8.724149999999987
9466,46674.0,1531.0,14,85.26785714285714,6.497296875,0.0,2.841750616371627
9467,10687.0,1959.0,12,85.32142857142857,6.8761259765625,0.0,8.57053220812631
9468,1708.0,585.0,4,85.42857142857143,3.2340625,0.0,1.3690175588308904
9469,1802.0,2088.0,9,85.375,3.2340625,0.0,1.6207672048198063
9470,29.0,282.0,12,85.48214285714286,6.497296875,0.0,0.018850000000000477
9471,939.0,2908.0,14,85.53571428571429,4.3825966796875,0.0,0.08368258301563714
9472,2700.0,385.0,5,85.53571428571429,3.2340625,0.0,2.5917750994027813
9473,75888.0,115.0,14,85.53571428571429,3.2340625,0.0,4.1333748339108425
9474,1465.0,2417.0,0,85.48214285714286,4.911271484375,0.0,1.426724033152226
9475,14897.0,784.0,5,85.48214285714286,4.3825966796875,0.0,13.107607919632507
9476,101.0,638.0,5,85.48214285714286,4.3825966796875,0.0,0.10845633900822804
9477,366.0,2692.0,7,85.55357142857143,4.3825966796875,0.0,0.14608897020141853
9478,17435.0,1797.0,14,85.60714285714286,6.8306591796875,0.0,1.3371220266203423
9479,8618.0,1193.0,14,85.66071428571429,5.4399462890625,0.0,0.3772224862376703
9480,2769.0,672.0,5,85.66071428571429,3.8083291015624994,0.0,2.6503139736025787
9481,8960.0,1158.0,0,85.66071428571429,5.4399462890625,0.0,7.528131863839171
9482,3450.0,1335.0,12,85.71428571428571,5.96862109375,0.0,3.2671571404593465
9483,8982.0,172.0,14,85.71428571428571,3.2340625,0.0,0.4307429960256428
9484,936.0,1390.0,14,85.73214285714286,4.3825966796875,0.0,0.02868646965195154
9485,19233.0,3192.0,5,85.73214285714286,4.3825966796875,0.0,17.03068223083853
9486,6239.0,589.0,5,85.73214285714286,5.4399462890625,0.0,5.895534799067086
9487,9779.0,563.0,5,85.75,4.3825966796875,0.0,8.740158062419042
9488,1313.0,2648.0,14,85.75,3.8083291015624994,0.0,0.07351376189023995
9489,8909.0,6288.0,12,85.66071428571429,5.96862109375,0.0,7.570796008754321
9490,47334.0,97.0,14,85.66071428571429,6.497296875,0.0,2.813658655976603
9491,9138.0,2131.0,0,85.67857142857143,6.497296875,0.0,7.661846728777718
9492,15125.0,449.0,14,85.67857142857143,5.4399462890625,0.0,0.8436721954313811
9493,26.0,224.0,12,85.67857142857143,4.911271484375,0.0,0.01950000000000074
9494,2018.0,1630.0,5,85.66071428571429,4.3825966796875,0.0,1.991082713501612
9495,237.0,154.0,5,85.64285714285714,4.3825966796875,0.0,0.24645173219584393
9496,5106.0,303.0,4,85.71428571428571,4.3825966796875,0.0,4.313266526592294
9497,5782.0,3747.0,5,85.60714285714286,5.4399462890625,0.0,5.533620241328393
9498,1293.0,51.0,0,85.60714285714286,6.8306591796875,0.0,1.7439129251485639
9499,9722.0,1647.0,0,85.60714285714286,5.96862109375,0.0,8.466667582553526
9500,16522.0,4039.0,5,85.64285714285714,4.3825966796875,0.0,14.652190052840808
9501,7564.0,2467.0,5,85.75,4.3825966796875,0.0,6.149335744570394
9502,23184.0,674.0,0,85.80357142857143,4.911271484375,0.0,17.260759729921936
9503,6760.0,153.0,0,85.85714285714286,6.8306591796875,0.0,6.674074197879278
9504,1049.0,252.0,14,85.85714285714286,4.3825966796875,0.0,0.05942426858165106
9505,384.0,1736.0,0,85.83928571428571,5.4399462890625,0.0,0.557376824257652
9506,1514.0,114.0,5,85.89285714285714,5.4399462890625,0.0,1.0506804850237543
9507,18674.0,3585.0,0,85.94642857142857,5.96862109375,0.0,14.500336558522491
9508,30894.0,802.0,0,85.94642857142857,5.96862109375,0.0,22.35617585260247
9509,68.0,593.0,5,85.94642857142857,5.4399462890625,0.0,0.05100000000000193
9510,16058.0,2444.0,14,85.94642857142857,4.911271484375,0.0,0.7187984949354274
9511,11302.0,1078.0,14,85.94642857142857,4.3825966796875,0.0,0.5214281927768738
9512,3883.0,60.0,0,85.94642857142857,5.4399462890625,0.0,4.565308032835119
9513,244.0,948.0,12,85.94642857142857,5.4399462890625,0.0,0.21603867542129507
9514,11150.0,1065.0,14,85.89285714285714,5.4399462890625,0.0,0.5188303317199328
9515,1298.0,491.0,0,86.03571428571429,5.96862109375,0.0,1.7988232505568291
9516,19357.0,472.0,0,86.125,5.96862109375,0.0,15.156506005443141
9517,701.0,1213.0,0,86.125,6.8761259765625,0.0,1.0303894198290848
9518,785.0,2330.0,12,86.10714285714286,4.911271484375,0.0,0.600631750486663
9519,18829.0,303.0,0,86.16071428571429,5.4399462890625,0.0,14.852333768061598
9520,5995.0,208.0,14,86.21428571428571,5.4399462890625,0.0,0.28476249999999936
9521,28829.0,584.0,0,86.21428571428571,3.8083291015624994,0.0,23.426543693661465
9522,14871.0,2973.0,0,86.21428571428571,5.96862109375,0.0,11.232215343401698
9523,12003.0,37.0,12,86.35714285714286,4.911271484375,0.0,9.926402615291238
9524,2265.0,2696.0,12,86.33928571428571,3.8083291015624994,0.0,2.0770339571080285
9525,16379.0,1869.0,14,86.44642857142857,3.8083291015624994,0.0,0.7251595839017071
9526,845.0,2360.0,14,86.44642857142857,5.4399462890625,0.0,0.04331506772408744
9527,3160.0,2660.0,0,86.46428571428571,5.96862109375,0.0,2.880558037799304
9528,18931.0,1417.0,0,86.46428571428571,5.96862109375,0.0,14.932340902049127
9529,9697.0,104.0,14,86.46428571428571,6.8761259765625,0.0,0.4565154414987447
9530,276.0,59.0,0,86.46428571428571,4.3825966796875,0.0,0.22129999999999228
9531,24371.0,208.0,5,86.625,4.3825966796875,0.0,18.91747870370805
9532,7540.0,108.0,0,86.625,4.911271484375,0.0,6.504640051167669
9533,15328.0,338.0,0,86.625,5.4399462890625,0.0,11.672659382070762
9534,4339.0,363.0,0,86.57142857142857,5.96862109375,0.0,3.8454872426472306
9535,5398.0,1063.0,0,86.57142857142857,4.3825966796875,0.0,4.7468319959218235
9536,581.0,994.0,12,86.57142857142857,5.4399462890625,0.0,0.5454979581267381
9537,6461.0,4068.0,0,86.71428571428571,3.2340625,0.0,6.2560518952459745
9538,23046.0,219.0,0,86.60714285714286,5.96862109375,0.0,17.19114005895304
9539,3612.0,2287.0,0,86.66071428571429,5.96862109375,0.0,4.243953875312101
9540,7731.0,2292.0,0,86.66071428571429,6.8306591796875,0.0,7.138762129515612
9541,379.0,196.0,12,86.66071428571429,6.8761259765625,0.0,0.3514576661912088
9542,3968.0,1035.0,14,86.66071428571429,6.8306591796875,0.0,0.22025346003548663
9543,4428.0,826.0,0,86.64285714285714,6.497296875,0.0,4.9746856692818255
9544,27366.0,665.0,14,86.64285714285714,5.4399462890625,0.0,1.6526852498847617
9545,1400.0,740.0,0,86.64285714285714,6.497296875,0.0,1.9334804379816433
9546,8112.0,1427.0,1,86.64285714285714,4.3825966796875,0.0,6.838938537166307
9547,174.0,2228.0,0,86.64285714285714,5.4399462890625,0.0,0.2635999999999967
9548,4586.0,215.0,14,86.64285714285714,3.8083291015624994,0.0,0.25131018934601457
9549,3256.0,869.0,0,86.66071428571429,5.4399462890625,0.0,4.004637736175113
9550,5085.0,605.0,0,86.66071428571429,5.96862109375,0.0,5.502203220342906
9551,512.0,1964.0,12,86.66071428571429,6.8761259765625,0.0,0.496016172018507
9552,876.0,1748.0,1,86.66071428571429,3.2340625,0.0,0.7359043444143651
9553,13834.0,2441.0,14,86.66071428571429,5.96862109375,0.0,0.7672316146369482
9554,1724.0,397.0,14,86.66071428571429,3.8083291015624994,0.0,0.11024914892144722
9555,51766.0,3233.0,14,86.66071428571429,4.3825966796875,0.0,0.5270288766590525
9556,309.0,265.0,14,86.69642857142857,3.2340625,0.0,0.014638871145805865
9557,22453.0,362.0,0,86.69642857142857,6.8761259765625,0.0,17.121944576013618
9558,499.0,1068.0,0,86.69642857142857,6.8306591796875,0.0,0.40190390699788736
9559,3232.0,529.0,0,86.73214285714286,5.96862109375,0.0,3.0229279845543644
9560,1361.0,2528.0,10,86.80357142857143,2.6597958984375,0.0,0.9468556873894016
9561,8508.0,717.0,0,86.80357142857143,3.8083291015624994,0.0,6.915688684190478
9562,5274.0,1088.0,14,86.80357142857143,5.96862109375,0.0,0.29266800794925985
9563,17830.0,4191.0,12,86.80357142857143,2.6597958984375,0.0,18.108759136800217
9564,3848.0,1926.0,11,86.98214285714286,4.3825966796875,0.0,2.0462827726425132
9565,7522.0,777.0,12,86.875,3.2340625,0.0,7.81105382203264
9566,13490.0,244.0,5,86.83928571428571,4.3825966796875,0.0,9.947729058913588
9567,11943.0,273.0,11,86.83928571428571,3.2340625,0.0,9.297048187318474
9568,24693.0,263.0,11,86.83928571428571,5.96862109375,0.0,21.80605171651994
9569,13482.0,404.0,12,86.78571428571429,3.2340625,0.0,13.617679844134479
9570,87.0,818.0,12,86.83928571428571,6.8761259765625,0.0,0.08050748034739996
9571,3781.0,52.0,11,86.83928571428571,6.8306591796875,0.0,1.9171463608175614
9572,7715.0,789.0,12,86.83928571428571,6.8761259765625,0.0,7.999821518452308
9573,23881.0,1420.0,11,86.83928571428571,4.911271484375,0.0,21.25562784154821
9574,18299.0,1658.0,12,86.91071428571429,5.4399462890625,0.0,18.580481937079327
9575,334.0,2903.0,11,86.91071428571429,4.911271484375,0.0,0.18370000000000175
9576,5482.0,2125.0,12,86.91071428571429,3.2340625,0.0,5.872636269161134
9577,66241.0,3481.0,14,86.91071428571429,5.96862109375,0.0,0.6805027089924707
9578,5642.0,796.0,12,86.96428571428571,6.8761259765625,0.0,4.940210724118863
9579,1624.0,3829.0,4,86.875,3.2340625,0.0,1.3163894273326733
9580,4107.0,1137.0,11,86.92857142857143,3.2340625,0.0,3.1746887967754205
9581,7581.0,383.0,12,86.92857142857143,6.8761259765625,0.0,7.10172338917323
9582,14842.0,3028.0,11,86.875,6.8306591796875,0.0,13.426581405049745
9583,13462.0,174.0,12,86.89285714285714,5.4399462890625,0.0,11.375714724167992
9584,21764.0,494.0,12,86.91071428571429,5.4399462890625,0.0,18.441205759672542
9585,21507.0,4431.0,11,86.91071428571429,3.2340625,0.0,19.634551958909704
9586,3718.0,2490.0,12,86.91071428571429,4.911271484375,0.0,3.316952631407716
9587,3703.0,959.0,12,86.82142857142857,5.96862109375,0.0,3.2917063449030692
9588,2465.0,1373.0,14,86.82142857142857,3.2340625,0.0,0.15565987038014129
9589,3253.0,1363.0,1,86.94642857142857,4.3825966796875,0.0,2.027963792732862
9590,7564.0,2413.0,14,86.94642857142857,5.96862109375,0.0,0.44860266674499627
9591,26379.0,549.0,4,86.94642857142857,4.3825966796875,0.0,22.18398868188674
9592,8072.0,760.0,12,86.94642857142857,5.96862109375,0.0,7.5610990313882525
9593,1827.0,2413.0,11,86.92857142857143,3.8083291015624994,0.0,1.301663818027869
9594,555.0,2557.0,1,87.03571428571429,4.3825966796875,0.0,0.40973465129145836
9595,4502.0,1561.0,12,87.07142857142857,5.4399462890625,0.0,4.005180940512005
9596,4978.0,2430.0,10,87.08928571428571,2.6597958984375,0.0,2.9724934923065547
9597,16641.0,6435.0,1,87.08928571428571,4.3825966796875,0.0,11.986091065176218
9598,2531.0,94.0,1,87.14285714285714,3.8083291015624994,0.0,1.6118880792800283
9599,2656.0,1304.0,12,87.14285714285714,6.497296875,0.0,2.4839521222515586
9600,20929.0,156.0,12,87.01785714285714,4.3825966796875,0.0,15.241175107778105
9601,1197.0,786.0,1,87.07142857142857,4.3825966796875,0.0,0.8066728734586945
9602,16446.0,1655.0,11,87.26785714285714,5.4399462890625,0.0,14.846946660381953
9603,2972.0,1527.0,11,87.26785714285714,6.8306591796875,0.0,2.033324504571489
9604,4793.0,5673.0,12,87.28571428571429,5.96862109375,0.0,4.481242190691205
9605,4566.0,402.0,11,87.28571428571429,3.8083291015624994,0.0,3.58044734725965
9606,1509.0,1067.0,10,87.28571428571429,3.2340625,0.0,1.0177551860764495
9607,4020.0,675.0,10,87.28571428571429,3.2340625,0.0,2.2614945398327677
9608,17249.0,724.0,4,87.42857142857143,4.3825966796875,0.0,14.243651320963735
9609,2235.0,5860.0,4,87.42857142857143,4.3825966796875,0.0,1.8626541261089287
9610,1153.0,545.0,12,87.53571428571429,4.911271484375,0.0,1.0684804611955059
9611,4655.0,162.0,1,87.66071428571429,5.4399462890625,0.0,4.3205633644290415
9612,6139.0,3402.0,11,87.53571428571429,5.96862109375,0.0,5.070578572193234
9613,2300.0,1214.0,1,87.53571428571429,3.2340625,0.0,1.998287044303055
9614,13147.0,1009.0,1,87.58928571428571,4.3825966796875,0.0,10.097258998107321
9615,2028.0,2491.0,1,87.48214285714286,3.2340625,0.0,1.8052135509913327
9616,43110.0,1320.0,10,87.51785714285714,4.911271484375,0.0,26.93800247216422
9617,1088.0,2694.0,11,87.42857142857143,6.497296875,0.0,0.7445444055996333
9618,410.0,617.0,1,87.42857142857143,3.2340625,0.0,0.4045406120751096
9619,1655.0,765.0,1,87.42857142857143,4.3825966796875,0.0,1.512267301971292
9620,7127.0,760.0,7,87.42857142857143,4.3825966796875,0.0,6.123673607985097
9621,87616.0,2692.0,14,87.57142857142857,4.911271484375,0.0,1.0334336207556163
9622,1293.0,31.0,11,87.57142857142857,4.911271484375,0.0,0.899829753711785
9623,4153.0,329.0,11,87.57142857142857,4.911271484375,0.0,3.13926144237125
9624,9445.0,268.0,5,87.57142857142857,6.497296875,0.0,6.6891538188219
9625,2758.0,1619.0,9,87.57142857142857,3.8083291015624994,0.0,2.526604406082221
9626,1585.0,1850.0,11,87.58928571428571,4.911271484375,0.0,2.5210106652431534
9627,24092.0,2899.0,1,87.67857142857143,3.2340625,0.0,18.85658589712746
9628,1025.0,665.0,9,87.73214285714286,3.8083291015624994,0.0,0.8183969815793617
9629,2842.0,196.0,1,87.875,5.4399462890625,0.0,2.4916617741423295
